"Date","Price","Open","High","Low","Vol.","Change %"
"08/06/2009","14.645","14.680","15.035","14.410","42.40K","-0.78%"
"08/05/2009","14.760","14.645","14.850","14.545","21.44K","0.44%"
"08/04/2009","14.695","14.252","14.765","14.025","29.45K","3.11%"
"08/03/2009","14.252","13.900","14.465","13.885","27.24K","2.24%"
"07/31/2009","13.940","13.475","13.970","13.370","25.63K","3.37%"
"07/30/2009","13.485","13.285","13.580","13.260","17.17K","1.71%"
"07/29/2009","13.258","13.695","13.740","13.165","23.90K","-3.51%"
"07/28/2009","13.740","14.020","14.095","13.580","22.29K","-1.79%"
"07/27/2009","13.990","13.890","14.090","13.745","16.17K","0.83%"
"07/24/2009","13.875","13.710","13.900","13.655","13.07K","0.76%"
"07/23/2009","13.770","13.735","13.860","13.610","16.86K","0.51%"
"07/22/2009","13.700","13.650","13.745","13.340","18.15K","1.65%"
"07/21/2009","13.478","13.635","13.695","13.450","14.71K","-1.08%"
"07/20/2009","13.625","13.405","13.750","13.370","18.30K","1.66%"
"07/17/2009","13.403","13.300","13.470","13.070","15.35K","1.27%"
"07/16/2009","13.235","13.290","13.325","13.135","14.23K","0.20%"
"07/15/2009","13.208","12.905","13.380","12.880","24.92K","2.75%"
"07/14/2009","12.855","12.830","12.995","12.785","16.62K","0.55%"
"07/13/2009","12.785","12.660","12.845","12.435","19.83K","1.11%"
"07/10/2009","12.645","12.830","12.900","12.510","21.73K","-2.24%"
"07/09/2009","12.935","12.855","12.975","12.760","18.59K","0.65%"
"07/08/2009","12.852","13.100","13.150","12.740","23.56K","-2.78%"
"07/07/2009","13.220","13.250","13.370","13.075","15.37K","-0.14%"
"07/03/2009","13.238","13.425","13.450","12.995","20.42K","-1.27%"
"07/02/2009","13.408","13.765","13.800","13.290","18.49K","-2.56%"
"07/01/2009","13.760","13.610","13.870","13.590","20.30K","1.18%"
"06/30/2009","13.600","13.600","14.150","13.455","24.02K","-2.68%"
"06/29/2009","13.975","14.100","14.130","13.840","17.70K","-1.28%"
"06/26/2009","14.156","14.045","14.335","14.045","22.23K","1.08%"
"06/25/2009","14.005","13.830","14.050","13.795","25.34K","0.68%"
"06/24/2009","13.910","13.830","14.105","13.775","40.30K","0.47%"
"06/23/2009","13.845","13.720","13.880","13.595","29.29K","1.02%"
"06/22/2009","13.705","13.800","14.190","13.680","33.84K","-3.49%"
"06/19/2009","14.200","14.205","14.370","14.120","21.66K","-0.28%"
"06/18/2009","14.240","14.340","14.400","14.130","18.75K","-0.28%"
"06/17/2009","14.280","14.180","14.355","13.930","31.19K","1.06%"
"06/16/2009","14.130","14.050","14.405","14.050","20.39K","0.71%"
"06/15/2009","14.030","14.850","14.875","14.030","31.04K","-5.68%"
"06/12/2009","14.875","15.405","15.435","14.780","29.16K","-3.99%"
"06/11/2009","15.493","15.170","15.540","14.925","35.83K","1.76%"
"06/10/2009","15.225","15.235","15.500","15.025","30.77K","0.56%"
"06/09/2009","15.140","14.915","15.345","14.750","26.10K","1.24%"
"06/08/2009","14.955","15.250","15.460","14.735","30.03K","-2.81%"
"06/05/2009","15.388","15.925","15.980","15.160","38.22K","-3.19%"
"06/04/2009","15.895","15.345","15.945","15.065","33.89K","3.82%"
"06/03/2009","15.310","15.960","16.250","15.255","37.60K","-4.04%"
"06/02/2009","15.955","15.625","16.020","15.450","31.36K","1.40%"
"06/01/2009","15.735","15.765","15.970","15.540","24.20K","0.80%"
"05/29/2009","15.610","15.180","15.795","15.145","28.77K","2.97%"
"05/28/2009","15.160","15.040","15.275","14.650","23.76K","1.98%"
"05/27/2009","14.865","14.625","15.020","14.390","24.00K","1.82%"
"05/25/2009","14.600","14.720","14.780","14.310","19.79K","-0.65%"
"05/22/2009","14.695","14.550","14.860","14.430","20.46K","1.73%"
"05/21/2009","14.445","14.260","14.570","14.090","17.79K","1.16%"
"05/20/2009","14.280","14.200","14.390","14.100","18.12K","1.10%"
"05/19/2009","14.125","13.740","14.295","13.730","15.35K","2.13%"
"05/18/2009","13.830","13.980","14.080","13.630","15.27K","-1.28%"
"05/15/2009","14.010","14.045","14.190","13.860","14.61K","-0.21%"
"05/14/2009","14.040","13.990","14.090","13.710","13.50K","0.14%"
"05/13/2009","14.020","14.215","14.370","13.880","16.95K","-1.37%"
"05/12/2009","14.215","13.935","14.340","13.840","17.81K","2.19%"
"05/11/2009","13.910","14.010","14.035","13.680","11.78K","-0.32%"
"05/08/2009","13.955","13.840","14.065","13.780","16.08K","-0.53%"
"05/07/2009","14.030","13.740","14.150","13.670","23.38K","2.33%"
"05/06/2009","13.710","13.305","13.835","13.270","21.15K","2.16%"
"05/05/2009","13.420","13.050","13.615","12.995","23.41K","2.34%"
"05/04/2009","13.113","12.500","13.155","12.440","17.33K","4.90%"
"05/01/2009","12.500","12.370","12.620","12.025","13.50K","1.42%"
"04/30/2009","12.325","12.800","12.820","12.185","18.51K","-3.52%"
"04/29/2009","12.775","12.470","12.830","12.405","24.34K","3.02%"
"04/28/2009","12.400","12.870","12.950","12.330","26.67K","-4.28%"
"04/27/2009","12.955","12.895","13.240","12.775","23.56K","0.27%"
"04/24/2009","12.920","12.755","12.940","12.650","27.84K","1.29%"
"04/23/2009","12.755","12.280","12.860","12.280","25.46K","3.66%"
"04/22/2009","12.305","12.165","12.330","11.990","19.99K","2.03%"
"04/21/2009","12.060","12.055","12.235","11.865","17.05K","-0.37%"
"04/20/2009","12.105","11.855","12.165","11.725","16.80K","2.67%"
"04/17/2009","11.790","12.235","12.250","11.775","20.49K","-3.79%"
"04/16/2009","12.255","12.750","12.800","12.125","21.26K","-4.26%"
"04/15/2009","12.800","12.730","12.920","12.645","10.89K","0.27%"
"04/14/2009","12.765","12.715","12.795","12.550","14.11K","-0.02%"
"04/13/2009","12.768","12.365","12.870","12.350","15.55K","3.55%"
"04/09/2009","12.330","12.250","12.395","12.110","15.89K","-0.08%"
"04/08/2009","12.340","12.255","12.470","12.150","19.11K","1.06%"
"04/07/2009","12.210","12.100","12.335","12.020","17.06K","0.83%"
"04/06/2009","12.110","12.800","12.800","12.075","19.71K","-4.91%"
"04/03/2009","12.735","12.940","12.995","12.650","14.18K","-2.23%"
"04/02/2009","13.025","13.020","13.155","12.560","21.64K","0.39%"
"04/01/2009","12.975","12.960","13.170","12.825","14.02K","-0.08%"
"03/31/2009","12.985","13.030","13.260","12.570","23.95K","-0.37%"
"03/30/2009","13.033","13.270","13.350","12.915","15.89K","-1.73%"
"03/27/2009","13.263","13.480","13.575","13.075","14.44K","-2.62%"
"03/26/2009","13.620","13.475","13.745","13.400","12.54K","1.36%"
"03/25/2009","13.437","13.440","13.615","12.955","19.50K","0.60%"
"03/24/2009","13.357","13.655","13.740","13.260","17.74K","-3.73%"
"03/23/2009","13.875","13.740","13.885","13.615","13.17K","0.25%"
"03/20/2009","13.840","13.575","13.860","13.410","17.18K","2.37%"
"03/19/2009","13.520","12.870","13.685","12.640","28.75K","13.28%"
"03/18/2009","11.935","12.705","13.000","11.890","32.49K","-5.80%"
"03/17/2009","12.670","12.925","12.990","12.630","12.50K","-1.71%"
"03/16/2009","12.890","13.200","13.200","12.770","12.11K","-2.46%"
"03/13/2009","13.215","12.960","13.285","12.885","12.95K","2.10%"
"03/12/2009","12.943","12.785","13.080","12.640","14.88K","1.12%"
"03/11/2009","12.800","12.580","12.875","12.510","12.07K","2.07%"
"03/10/2009","12.540","12.950","12.990","12.465","17.85K","-3.09%"
"03/09/2009","12.940","13.335","13.385","12.760","17.70K","-2.95%"
"03/06/2009","13.333","13.260","13.520","13.215","16.13K","1.62%"
"03/05/2009","13.120","12.945","13.310","12.890","13.95K","1.59%"
"03/04/2009","12.915","12.800","13.150","12.680","17.82K","1.57%"
"03/03/2009","12.715","12.910","12.950","12.430","18.58K","-2.72%"
"03/02/2009","13.070","13.100","13.375","12.700","21.99K","-0.31%"
"02/27/2009","13.110","13.125","13.370","12.825","21.33K","1.04%"
"02/26/2009","12.975","13.725","13.745","12.935","42.09K","-6.49%"
"02/25/2009","13.875","13.735","14.120","13.540","42.10K","-0.86%"
"02/24/2009","13.995","14.385","14.575","13.680","51.13K","-3.15%"
"02/23/2009","14.450","14.380","14.600","14.060","28.65K","-0.28%"
"02/20/2009","14.490","13.980","14.580","13.965","20.62K","3.98%"
"02/19/2009","13.935","14.315","14.370","13.850","27.62K","-2.48%"
"02/18/2009","14.290","14.080","14.370","13.980","23.49K","2.00%"
"02/16/2009","14.010","13.550","14.200","13.480","26.48K","2.83%"
"02/13/2009","13.625","13.450","13.685","13.220","17.78K","0.85%"
"02/12/2009","13.510","13.500","13.720","13.290","19.88K","-0.07%"
"02/11/2009","13.520","13.120","13.670","13.070","25.76K","2.97%"
"02/10/2009","13.130","12.805","13.215","12.725","21.21K","2.34%"
"02/09/2009","12.830","13.115","13.115","12.785","16.90K","-2.51%"
"02/06/2009","13.160","12.865","13.180","12.740","18.27K","3.22%"
"02/05/2009","12.750","12.495","12.920","12.270","20.06K","2.25%"
"02/04/2009","12.470","12.425","12.590","12.305","13.01K","1.38%"
"02/03/2009","12.300","12.400","12.470","12.135","17.92K","-0.93%"
"02/02/2009","12.415","12.610","12.655","12.175","15.61K","-1.19%"
"01/30/2009","12.565","12.340","12.660","12.215","24.04K","3.46%"
"01/29/2009","12.145","11.955","12.450","11.635","19.93K","1.52%"
"01/28/2009","11.963","12.060","12.165","11.815","14.88K","-1.74%"
"01/27/2009","12.175","12.025","12.220","11.855","18.38K","0.54%"
"01/26/2009","12.110","11.945","12.285","11.825","17.64K","1.42%"
"01/23/2009","11.940","11.390","12.075","11.260","28.27K","5.06%"
"01/22/2009","11.365","11.310","11.485","11.205","13.77K","0.35%"
"01/21/2009","11.325","11.185","11.505","11.040","16.99K","1.34%"
"01/19/2009","11.175","11.300","11.405","10.920","18.68K","-0.36%"
"01/16/2009","11.215","10.575","11.305","10.575","21.76K","7.42%"
"01/15/2009","10.440","10.530","10.675","10.320","15.78K","-0.33%"
"01/14/2009","10.475","10.735","10.890","10.335","18.48K","-1.92%"
"01/13/2009","10.680","10.660","10.845","10.415","17.69K","-0.65%"
"01/12/2009","10.750","11.270","11.300","10.540","18.22K","-5.04%"
"01/09/2009","11.320","11.145","11.630","10.965","19.07K","2.01%"
"01/08/2009","11.097","11.060","11.350","10.795","19.09K","-0.07%"
"01/07/2009","11.105","11.480","11.605","10.880","21.58K","-2.97%"
"01/06/2009","11.445","11.240","11.550","10.790","18.87K","1.55%"
"01/05/2009","11.270","11.585","11.770","10.570","20.38K","-1.91%"
"01/02/2009","11.490","11.405","11.600","11.015","11.82K","1.73%"
"12/31/2008","11.295","10.995","11.425","10.765","7.54K","2.87%"
"12/30/2008","10.980","10.870","11.145","10.650","9.93K","1.57%"
"12/29/2008","10.810","10.730","11.275","10.710","12.18K","2.66%"
"12/26/2008","10.530","10.300","10.745","10.300","3.14K","1.74%"
"12/24/2008","10.350","10.270","10.450","10.225","4.04K","0.88%"
"12/23/2008","10.260","10.870","10.870","10.105","11.37K","-5.52%"
"12/22/2008","10.860","10.885","11.090","10.750","6.87K","0.09%"
"12/19/2008","10.850","10.975","11.025","10.545","11.11K","-2.43%"
"12/18/2008","11.120","11.350","11.480","10.930","15.68K","-2.63%"
"12/17/2008","11.420","11.260","11.615","10.835","23.15K","6.68%"
"12/16/2008","10.705","10.670","11.340","10.460","17.26K","0.80%"
"12/15/2008","10.620","10.295","10.730","10.255","16.39K","3.81%"
"12/12/2008","10.230","10.330","10.410","10.000","13.86K","-1.87%"
"12/11/2008","10.425","10.220","10.540","10.130","11.96K","2.21%"
"12/10/2008","10.200","9.845","10.280","9.815","15.21K","3.55%"
"12/09/2008","9.850","10.000","10.090","9.665","12.82K","-1.25%"
"12/08/2008","9.975","9.500","10.400","9.480","23.66K","5.78%"
"12/05/2008","9.430","9.500","9.560","9.125","15.84K","-0.95%"
"12/04/2008","9.520","9.655","9.720","9.340","16.47K","-0.73%"
"12/03/2008","9.590","9.650","9.750","9.295","13.15K","-0.26%"
"12/02/2008","9.615","9.220","9.750","9.130","15.33K","2.51%"
"12/01/2008","9.380","10.315","10.320","9.175","21.14K","-8.31%"
"11/28/2008","10.230","10.370","10.390","10.120","7.77K","0.10%"
"11/26/2008","10.220","10.260","10.455","10.150","32.00K","-0.49%"
"11/25/2008","10.270","10.575","10.575","10.030","32.00K","-0.82%"
"11/24/2008","10.355","9.635","10.680","9.460","32.87K","9.23%"
"11/21/2008","9.480","8.960","9.660","8.900","26.11K","5.04%"
"11/20/2008","9.025","9.260","9.455","8.805","26.97K","-3.06%"
"11/19/2008","9.310","9.620","9.850","9.205","26.95K","-2.51%"
"11/18/2008","9.550","9.620","9.740","9.115","26.33K","2.36%"
"11/17/2008","9.330","9.420","9.665","9.210","18.64K","-1.69%"
"11/14/2008","9.490","9.420","9.700","9.185","20.10K","7.84%"
"11/13/2008","8.800","9.295","9.510","8.770","27.01K","-7.17%"
"11/12/2008","9.480","9.755","9.870","9.250","20.64K","-3.31%"
"11/11/2008","9.805","10.185","10.225","9.530","19.42K","-4.06%"
"11/10/2008","10.220","10.065","10.535","10.055","22.87K","2.58%"
"11/07/2008","9.963","9.995","10.295","9.905","17.53K","-0.91%"
"11/06/2008","10.055","10.270","10.800","9.850","24.18K","-3.83%"
"11/05/2008","10.455","10.260","10.600","10.035","24.93K","3.21%"
"11/04/2008","10.130","9.770","10.540","9.700","23.68K","3.90%"
"11/03/2008","9.750","9.840","10.260","9.600","13.76K","0.21%"
"10/31/2008","9.730","9.710","9.965","9.200","17.77K","-0.56%"
"10/30/2008","9.785","9.910","10.645","9.565","20.12K","-0.20%"
"10/29/2008","9.805","9.190","10.175","9.010","27.24K","11.55%"
"10/28/2008","8.790","9.025","9.295","8.400","22.93K","-4.40%"
"10/27/2008","9.195","9.355","9.545","8.720","15.73K","-1.08%"
"10/24/2008","9.295","9.690","9.800","8.650","23.63K","-2.16%"
"10/23/2008","9.500","9.540","9.890","9.165","23.34K","0.42%"
"10/22/2008","9.460","10.080","10.170","9.355","22.65K","-6.10%"
"10/21/2008","10.075","9.775","10.180","9.525","25.35K","3.97%"
"10/20/2008","9.690","9.350","9.915","9.350","22.21K","3.80%"
"10/17/2008","9.335","9.720","9.930","9.090","24.67K","-3.11%"
"10/16/2008","9.635","10.330","10.365","9.250","27.99K","-5.35%"
"10/15/2008","10.180","11.045","11.130","10.035","24.07K","-7.96%"
"10/14/2008","11.060","10.765","11.195","10.710","17.58K","2.50%"
"10/13/2008","10.790","10.270","10.910","10.070","21.63K","1.79%"
"10/10/2008","10.600","12.135","12.355","9.400","40.89K","-10.74%"
"10/09/2008","11.875","11.800","12.195","11.520","14.14K","0.87%"
"10/08/2008","11.772","11.585","12.130","11.445","22.84K","3.44%"
"10/07/2008","11.380","11.110","11.900","11.005","23.27K","0.84%"
"10/06/2008","11.285","11.155","11.555","10.925","24.67K","-0.35%"
"10/03/2008","11.325","10.910","11.790","10.840","30.18K","1.84%"
"10/02/2008","11.120","12.660","12.660","10.855","34.40K","-12.92%"
"10/01/2008","12.770","12.135","13.080","12.045","24.84K","4.03%"
"09/30/2008","12.275","13.215","13.285","11.800","29.11K","-5.76%"
"09/29/2008","13.025","13.300","13.460","12.720","27.50K","-3.54%"
"09/26/2008","13.503","13.310","13.740","13.115","20.49K","1.72%"
"09/25/2008","13.275","13.315","13.880","13.100","32.52K","-1.23%"
"09/24/2008","13.440","13.350","13.730","13.135","25.03K","2.05%"
"09/23/2008","13.170","13.540","13.750","13.050","33.82K","-2.08%"
"09/22/2008","13.450","12.645","13.675","12.540","32.37K","7.82%"
"09/19/2008","12.475","12.025","12.735","11.810","30.82K","-1.77%"
"09/18/2008","12.700","12.130","13.065","11.725","54.58K","8.78%"
"09/17/2008","11.675","10.520","12.170","10.435","60.03K","11.01%"
"09/16/2008","10.517","11.190","11.235","10.440","35.74K","-5.55%"
"09/15/2008","11.135","11.030","11.250","10.420","31.33K","3.15%"
"09/12/2008","10.795","10.660","10.990","10.585","27.97K","2.27%"
"09/11/2008","10.555","10.735","11.035","10.310","39.56K","-3.08%"
"09/10/2008","10.890","11.370","11.670","10.700","44.86K","-7.04%"
"09/09/2008","11.715","12.175","12.255","11.310","37.97K","-2.90%"
"09/08/2008","12.065","12.525","12.795","11.940","29.71K","-2.11%"
"09/05/2008","12.325","12.900","13.190","12.120","39.90K","-4.75%"
"09/04/2008","12.940","12.970","13.265","12.700","23.44K","-0.05%"
"09/03/2008","12.947","13.140","13.225","12.630","23.31K","-1.51%"
"09/02/2008","13.145","13.875","13.900","12.550","38.94K","-4.10%"
"08/29/2008","13.707","13.775","13.990","13.630","14.56K","0.01%"
"08/28/2008","13.705","13.600","14.130","13.560","34.66K","1.74%"
"08/27/2008","13.470","13.570","13.850","13.400","33.68K","-0.77%"
"08/26/2008","13.575","13.470","13.725","12.960","41.48K","1.53%"
"08/25/2008","13.370","13.360","13.560","13.100","23.75K","-0.79%"
"08/22/2008","13.477","13.860","13.935","13.290","26.19K","-1.82%"
"08/21/2008","13.727","13.260","13.875","13.185","30.40K","5.27%"
"08/20/2008","13.040","13.245","13.400","12.790","30.68K","-0.50%"
"08/19/2008","13.105","13.050","13.335","12.400","31.82K","0.04%"
"08/18/2008","13.100","12.915","13.335","12.880","27.88K","2.22%"
"08/15/2008","12.815","14.170","14.190","12.200","60.56K","-9.94%"
"08/14/2008","14.230","14.890","15.100","14.100","41.94K","-4.14%"
"08/13/2008","14.845","14.510","14.930","14.350","39.27K","2.49%"
"08/12/2008","14.485","14.635","14.825","14.010","43.96K","-0.92%"
"08/11/2008","14.620","15.315","15.435","14.535","39.59K","-4.63%"
"08/08/2008","15.330","16.205","16.240","15.240","40.70K","-5.70%"
"08/07/2008","16.257","16.555","16.695","16.020","32.06K","-1.50%"
"08/06/2008","16.505","16.450","16.770","16.425","27.24K","-0.40%"
"08/05/2008","16.572","16.955","17.030","16.425","37.99K","-3.31%"
"08/04/2008","17.140","17.540","17.650","16.905","24.12K","-2.17%"
"08/01/2008","17.520","17.770","17.805","17.280","25.40K","-1.52%"
"07/31/2008","17.790","17.555","17.950","17.425","32.38K","1.86%"
"07/30/2008","17.465","17.405","17.635","16.845","35.33K","0.52%"
"07/29/2008","17.375","17.575","17.660","17.080","24.16K","-0.52%"
"07/28/2008","17.465","17.445","17.580","17.270","15.58K","0.52%"
"07/25/2008","17.375","17.470","17.680","17.045","24.44K","0.45%"
"07/24/2008","17.298","17.425","17.670","17.130","27.22K","-0.92%"
"07/23/2008","17.458","17.985","18.055","17.320","36.81K","-3.04%"
"07/22/2008","18.005","18.500","18.760","17.895","35.05K","-2.28%"
"07/21/2008","18.425","18.215","18.535","18.200","16.89K","1.24%"
"07/18/2008","18.200","18.575","18.690","18.105","27.48K","-2.86%"
"07/17/2008","18.735","18.815","19.215","18.390","36.85K","-0.37%"
"07/16/2008","18.805","18.995","19.000","18.675","33.76K","-1.09%"
"07/15/2008","19.013","19.170","19.550","18.610","44.69K","-1.23%"
"07/14/2008","19.250","18.945","19.310","18.585","31.90K","2.28%"
"07/11/2008","18.820","18.370","18.980","18.325","28.76K","2.73%"
"07/10/2008","18.320","18.200","18.425","18.130","26.72K","0.80%"
"07/09/2008","18.175","17.890","18.235","17.815","21.97K","1.23%"
"07/08/2008","17.955","17.860","18.045","17.550","26.36K","0.20%"
"07/07/2008","17.920","18.220","18.230","17.625","31.27K","-1.54%"
"07/04/2008","18.200","18.360","18.360","18.070","28.22K","-0.93%"
"07/03/2008","18.370","18.445","18.585","18.070","27.61K","-0.30%"
"07/02/2008","18.425","18.185","18.490","17.980","27.61K","0.74%"
"07/01/2008","18.290","17.505","18.310","17.460","36.09K","4.45%"
"06/30/2008","17.510","17.670","17.980","17.290","23.77K","-1.13%"
"06/27/2008","17.710","17.270","17.760","17.215","36.12K","3.42%"
"06/26/2008","17.125","16.750","17.440","16.690","47.39K","3.77%"
"06/25/2008","16.503","16.685","16.820","16.460","36.60K","-0.78%"
"06/24/2008","16.633","16.775","16.950","16.600","36.60K","-0.94%"
"06/23/2008","16.790","17.390","17.520","16.525","45.26K","-3.49%"
